id,year,exper,hours,bluecol,ind,south,smsa,married,union,educ,black,lwage,female,wage
466,83,29,38,yes,1,no,yes,yes,1,12,no,6.34564,1,570.002074331475
466,84,30,49,yes,1,no,yes,yes,1,12,no,6.42162,1,614.9986053005729
466,85,31,48,yes,1,no,yes,yes,1,12,no,6.51471,1,674.9981836634861
466,86,32,49,yes,1,no,yes,yes,0,12,no,6.58617,1,724.9988002313536
466,87,33,48,yes,1,no,yes,yes,1,12,no,6.68461,1,799.9986178668522
466,88,34,30,yes,1,no,yes,yes,1,12,no,6.7511,1,854.9987440599925
467,82,24,46,yes,1,no,yes,yes,1,12,no,6.23441,1,509.9996298837646
467,83,25,51,yes,1,no,yes,yes,1,12,no,6.31897,1,555.0010468717163
467,84,26,49,yes,1,no,yes,yes,1,12,no,6.42162,1,614.9986053005729
467,85,27,49,yes,1,no,yes,yes,1,12,no,6.49375,1,660.9974618629086
467,86,28,49,yes,1,no,yes,yes,1,12,no,6.55108,1,699.9997654696559
467,87,29,49,yes,1,no,yes,yes,1,12,no,7.00307,1,1100.0049953462344
467,88,30,49,yes,1,no,yes,yes,1,12,no,6.81014,1,906.9977777482932
468,82,40,49,no,1,no,yes,yes,0,17,no,6.90575,1,997.9967302465157
468,83,41,48,no,1,no,yes,yes,0,17,no,6.90575,1,997.9967302465157
468,84,42,48,no,1,no,yes,yes,0,17,no,7.31322,1,1499.9994193646608
468,85,43,49,no,0,no,yes,yes,0,17,no,7.31322,1,1499.9994193646608
468,86,44,49,no,1,no,yes,yes,0,17,no,7.31322,1,1499.9994193646608
468,87,45,49,no,1,no,yes,yes,0,17,no,7.37776,1,1600.0017468363578
468,88,46,50,no,1,no,yes,yes,0,17,no,7.37776,1,1600.0017468363578
469,82,44,40,yes,0,yes,yes,no,0,9,yes,5.39363,0,220.0005398031427
469,83,45,35,yes,0,yes,yes,no,0,9,yes,5.43808,0,230.00015894772005
469,84,46,39,yes,0,yes,yes,no,0,9,yes,4.60517,0,99.99998140119261
469,85,47,40,yes,0,yes,yes,no,0,9,yes,5.0814,0,160.9992972390353
469,86,48,39,yes,0,yes,yes,no,0,9,yes,5.273,0,195.00008608008832
469,87,49,38,yes,0,yes,yes,no,0,9,yes,5.81413,0,334.99982183864995
469,88,50,37,yes,0,yes,yes,no,0,9,yes,5.74939,0,313.9990624262082
470,82,10,50,yes,1,no,yes,yes,0,12,no,6.52942,1,685.000795790838
470,83,11,50,yes,1,no,yes,yes,0,12,no,6.62007,1,749.9975951060887
470,84,12,49,yes,1,no,yes,yes,0,12,no,6.4599,1,638.9971536590947
470,85,13,52,no,1,yes,yes,yes,0,12,no,7.00307,1,1100.0049953462344
470,86,14,51,no,1,yes,yes,yes,0,12,no,7.20786,1,1350.00017356617
470,87,15,50,no,1,no,no,yes,0,12,no,7.46737,1,1749.9981328952663
470,88,16,51,no,1,no,no,yes,0,12,no,7.14913,1,1272.9979650380485
471,82,29,49,no,0,no,yes,yes,0,16,no,6.65286,1,774.9976522547125
471,83,30,48,no,0,no,yes,yes,0,16,no,6.73102,1,838.0015917975262
471,84,31,48,no,0,no,yes,yes,0,16,no,6.82979,1,924.9965428074673
471,85,32,46,no,0,no,yes,yes,0,16,no,6.93245,1,1025.0021611404572
471,86,33,48,no,0,no,yes,yes,0,16,no,7.02554,1,1125.0018960332625
471,87,34,44,no,0,no,yes,yes,0,16,no,7.1309,1,1250.001462130421
471,88,35,44,no,0,no,yes,yes,0,16,no,7.20786,1,1350.00017356617
472,82,4,21,no,0,yes,no,no,0,12,no,5.57973,0,265.000046113655
472,83,5,42,no,0,yes,no,no,0,12,no,5.73334,0,308.9996054388486
472,84,6,49,no,0,yes,no,no,0,12,no,5.76832,0,319.9996813461516
472,85,7,49,no,0,yes,no,no,0,12,no,5.86647,0,353.0006859032125
472,86,8,44,no,0,yes,no,no,0,12,no,6.06611,0,431.00082316607086
472,87,9,47,no,0,yes,no,no,0,12,no,6.23441,0,509.9996298837646
472,88,10,48,no,0,yes,no,no,0,12,no,6.38688,0,594.0004042987263
473,82,5,50,yes,0,no,no,yes,1,14,no,6.42162,1,614.9986053005729
473,83,6,48,yes,0,no,no,yes,1,14,no,6.37502,1,586.9971707677257
473,84,7,48,yes,0,no,no,yes,1,14,no,6.58617,1,724.9988002313536
473,85,8,47,yes,0,no,no,yes,1,14,no,6.76273,1,865.0004265040299
473,86,9,50,yes,0,no,no,yes,1,14,no,6.74876,1,853.0003859896849
473,87,10,49,yes,0,no,no,yes,1,14,no,6.80239,1,899.9957130183304
473,88,11,46,yes,0,no,no,yes,1,14,no,6.93925,1,1031.9959276931988
474,82,12,52,no,1,yes,yes,yes,0,17,no,6.71538,1,824.9972062786181
474,83,13,50,no,1,yes,yes,yes,0,17,no,6.74524,1,850.0031029439558
474,84,14,52,no,1,yes,yes,yes,0,17,no,6.88244,1,975.0024657802169
474,85,15,51,no,1,yes,yes,yes,0,17,no,6.98008,1,1075.0043639049622
474,86,16,50,no,1,yes,yes,yes,0,17,no,7.24423,1,1400.0034781596305
474,87,17,51,no,0,yes,yes,yes,0,17,no,7.43838,1,1699.9939989352702
474,88,18,52,no,0,yes,yes,yes,0,17,no,7.17702,1,1309.0016154249374
475,82,17,48,yes,0,no,no,yes,1,12,no,6.81344,1,909.9958144547106
475,83,18,51,yes,0,no,no,yes,1,12,no,6.88244,1,975.0024657802169
475,84,19,50,yes,0,no,no,yes,1,12,no,7.00307,1,1100.0049953462344
475,85,20,49,yes,0,no,no,yes,1,12,no,7.17012,1,1300.0005935156187
475,86,21,50,yes,0,no,no,yes,1,12,no,7.17778,1,1309.9968347881158
475,87,22,48,yes,0,no,no,yes,1,12,no,7.24423,1,1400.0034781596305
475,88,23,48,yes,0,no,no,yes,1,12,no,7.39326,1,1624.9949710165447
476,82,26,47,yes,1,no,yes,yes,1,10,no,5.8693,1,354.0010927523304
476,83,27,49,yes,1,no,yes,yes,1,10,no,5.85793,1,349.9988959325305
476,84,28,38,yes,1,no,yes,yes,1,10,no,5.87774,1,357.00150590784506
476,85,29,8,no,0,no,yes,yes,0,10,no,5.85793,1,349.9988959325305
476,86,30,43,yes,1,no,yes,yes,0,10,no,6.58617,1,724.9988002313536
476,87,31,52,yes,1,no,yes,yes,0,10,no,6.35437,1,574.9999765415241
476,88,32,52,yes,1,no,yes,yes,0,10,no,6.58617,1,724.9988002313536
477,82,10,47,no,1,no,yes,yes,1,12,no,6.2804,1,534.002221999879
477,83,11,26,no,1,no,yes,yes,1,12,no,6.44572,1,630.0001137870956
477,84,12,48,no,1,no,yes,yes,1,12,no,6.48004,1,651.9970256306066
477,85,13,48,no,1,no,yes,yes,1,12,no,6.77422,1,874.996599443695
477,86,14,48,no,1,no,yes,yes,1,12,no,6.83195,1,926.9966947263448
477,87,15,46,no,1,no,yes,yes,1,12,no,6.90776,1,1000.0047210290066
477,88,16,49,yes,1,no,yes,yes,1,12,no,7.00307,1,1100.0049953462344
478,82,3,49,yes,1,no,yes,yes,1,16,no,6.25383,1,520.0006179811211
478,83,4,49,yes,1,no,yes,yes,1,16,no,6.46147,1,640.0011671346851
478,84,5,48,yes,1,no,yes,yes,1,16,no,6.53669,1,689.9988976628802
478,85,6,47,yes,1,no,yes,yes,1,16,no,6.62007,1,749.9975951060887
478,86,7,49,no,1,no,yes,yes,1,16,no,6.63595,1,762.0026245712957
478,87,8,49,no,1,no,yes,yes,1,16,no,6.7511,1,854.9987440599925
478,88,9,50,no,0,no,yes,yes,0,16,no,6.85646,1,949.9981146370138
479,82,21,48,yes,0,yes,yes,yes,0,12,no,6.90575,1,997.9967302465157
479,83,22,48,yes,0,yes,yes,yes,0,12,no,6.90575,1,997.9967302465157
479,84,23,48,yes,0,yes,yes,yes,0,12,no,7.23418,1,1386.0039088722224
479,85,24,48,yes,0,yes,yes,no,0,12,no,7.2998,1,1480.0038972030536
479,86,25,48,yes,0,yes,yes,yes,0,12,no,7.31322,1,1499.9994193646608
479,87,26,48,yes,0,yes,yes,yes,0,12,no,7.37588,1,1596.9965693043107
479,88,27,47,yes,0,yes,yes,yes,0,12,no,7.61874,1,2035.995159068793
480,82,17,51,yes,1,yes,no,yes,0,12,no,5.59842,1,269.9994710709569
480,83,18,50,yes,1,yes,no,yes,0,12,no,6.21461,1,500.0009507898083
480,84,19,50,yes,1,yes,no,yes,0,12,no,6.10925,1,450.0010877573504
480,85,20,50,yes,1,yes,no,yes,1,12,no,6.2634,1,525.0009121401898
480,86,21,48,yes,1,yes,no,yes,1,12,no,6.55108,1,699.9997654696559
480,87,22,45,yes,1,yes,no,yes,1,12,no,6.80239,1,899.9957130183304
480,88,23,42,yes,1,yes,no,yes,1,12,no,6.95655,1,1050.004784701754
481,82,18,48,no,0,yes,no,yes,0,7,no,5.70378,1,299.9992576040583
481,83,19,50,no,0,yes,no,yes,0,7,no,5.72031,1,304.99945813522066
481,84,20,50,no,0,yes,no,yes,0,7,no,5.99146,1,399.99818116094247
481,85,21,50,no,0,yes,no,yes,0,7,no,6.05209,1,425.0003532072695
481,86,22,48,no,0,yes,no,yes,0,7,no,6.21461,1,500.0009507898083
481,87,23,48,no,0,yes,no,yes,0,7,no,6.2634,1,525.0009121401898
481,88,24,49,no,1,yes,no,yes,0,7,no,6.30992,1,550.0009469762311
482,82,10,44,yes,0,yes,yes,yes,0,11,no,6.35437,1,574.9999765415241
482,83,11,49,yes,0,yes,yes,yes,0,11,no,6.35437,1,574.9999765415241
482,84,12,50,yes,0,yes,yes,yes,0,11,no,6.53669,1,689.9988976628802
482,85,13,49,yes,0,yes,yes,yes,0,11,no,6.60665,1,739.9998622133335
482,86,14,48,yes,0,yes,yes,yes,0,11,no,6.60665,1,739.9998622133335
482,87,15,48,yes,0,yes,yes,yes,0,11,no,6.75693,1,859.9979452495584
482,88,16,49,yes,0,yes,yes,yes,0,11,no,6.95177,1,1044.9977382055852
483,82,7,50,no,0,yes,yes,no,1,14,yes,6.07535,1,435.0017264798486
483,83,8,50,no,0,yes,yes,no,1,14,yes,6.35437,1,574.9999765415241
483,84,9,49,no,0,yes,yes,no,1,14,yes,6.58617,1,724.9988002313536
483,85,10,48,no,0,yes,yes,no,1,14,yes,6.58893,1,727.0025608376419
483,86,11,46,no,0,yes,yes,no,1,14,yes,6.59304,1,729.9966900835251
483,87,12,49,no,0,yes,yes,no,1,14,yes,6.84268,1,936.9969245476452
483,88,13,47,no,0,yes,yes,no,1,14,yes,6.97261,1,1067.0039998685268
484,82,7,44,yes,0,no,yes,yes,1,10,no,6.56103,1,706.9995292112797
484,83,8,49,yes,0,no,yes,yes,1,10,no,6.90575,1,997.9967302465157
484,84,9,45,yes,0,no,yes,yes,1,10,no,6.7334,1,839.998410858121
484,85,10,49,yes,0,no,yes,yes,1,10,no,6.8742,1,967.001454897759
484,86,11,47,yes,0,no,yes,yes,1,10,no,7.03439,1,1135.002349548336
484,87,12,49,yes,0,no,yes,yes,1,10,no,7.03527,1,1136.0015912177882
484,88,13,39,yes,0,no,yes,yes,1,10,no,7.19669,1,1335.0045779439924
485,82,18,49,no,1,no,yes,yes,1,12,no,6.35611,1,576.0013474407427
485,83,19,49,no,1,no,yes,yes,1,12,no,6.49224,1,660.0001088864979
485,84,20,49,no,1,no,yes,yes,1,12,no,6.65929,1,779.996942652755
485,85,21,49,no,1,no,yes,yes,1,12,no,6.56948,1,712.9989872453266
485,86,22,49,no,1,no,yes,yes,1,12,no,6.80017,1,897.9999386646265
485,87,23,49,no,1,no,yes,yes,1,12,no,6.73102,1,838.0015917975262
485,88,24,48,no,1,no,yes,yes,1,12,no,6.9256,1,1018.0048893532852
486,82,32,48,yes,0,no,yes,yes,1,9,no,6.90575,1,997.9967302465157
486,83,33,52,yes,0,no,yes,yes,1,9,no,6.90575,1,997.9967302465157
486,84,34,50,yes,0,no,yes,yes,1,9,no,6.95655,1,1050.004784701754
486,85,35,51,yes,0,no,yes,yes,1,9,no,7.02554,1,1125.0018960332625
486,86,36,43,yes,0,no,yes,yes,1,9,no,7.09008,1,1200.0037970746978
486,87,37,50,yes,0,no,yes,yes,1,9,no,7.09008,1,1200.0037970746978
486,88,38,49,yes,0,no,yes,yes,1,9,no,7.24423,1,1400.0034781596305
487,82,10,49,no,0,no,yes,yes,1,15,no,6.72743,1,834.9985597507778
487,83,11,49,no,0,no,yes,yes,1,15,no,6.80239,1,899.9957130183304
487,84,12,48,no,0,no,yes,yes,1,15,no,6.88653,1,978.9983919639506
487,85,13,48,no,0,no,yes,yes,1,15,no,6.95655,1,1050.004784701754
487,86,14,47,no,0,no,yes,yes,1,15,no,7.09008,1,1200.0037970746978
487,87,15,46,no,0,no,yes,yes,1,15,no,7.26193,1,1425.004142904603
487,88,16,43,no,0,no,yes,yes,1,15,no,7.42833,1,1682.994624185459
488,82,26,41,yes,0,no,yes,yes,1,12,no,6.55251,1,701.0014811903171
488,83,27,47,yes,0,no,yes,yes,1,12,no,6.62407,1,753.0035934752543
488,84,28,32,yes,0,no,no,yes,1,12,no,6.78672,1,886.0027017680176
488,85,29,46,yes,0,no,no,yes,1,12,no,6.83087,1,925.9960787259405
488,86,30,44,yes,0,no,no,yes,1,12,no,7.04491,1,1147.0056006662853
488,87,31,45,yes,0,no,no,yes,1,12,no,7.02643,1,1126.0035934099444
488,88,32,23,yes,0,no,no,yes,1,12,no,7.13569,1,1256.0033321370715
489,82,31,50,no,0,yes,yes,yes,0,12,no,6.5903,1,727.9992369132126
489,83,32,50,no,0,yes,yes,yes,0,12,no,6.62007,1,749.9975951060887
489,84,33,50,no,0,yes,yes,yes,0,12,no,6.65286,1,774.9976522547125
489,85,34,50,no,0,yes,yes,yes,0,12,no,6.71538,1,824.9972062786181
489,86,35,51,no,0,yes,yes,yes,0,12,no,6.77422,1,874.996599443695
489,87,36,50,yes,0,yes,yes,yes,0,12,no,6.85646,1,949.9981146370138
489,88,37,51,no,0,yes,yes,yes,0,12,no,6.93245,1,1025.0021611404572
490,82,24,46,no,1,no,yes,no,0,16,no,6.80239,1,899.9957130183304
490,83,25,45,no,1,no,yes,no,0,16,no,6.90575,1,997.9967302465157
490,84,26,47,no,1,no,yes,yes,1,16,no,6.90776,1,1000.0047210290066
490,85,27,49,no,1,no,yes,yes,0,16,no,7.01481,1,1112.9951570408548
490,86,28,47,no,1,no,yes,yes,0,16,no,7.03878,1,1139.9959628242118
490,87,29,47,no,1,no,yes,yes,0,16,no,6.9489,1,1042.0028943535485
490,88,30,49,no,1,no,yes,yes,0,16,no,7.19669,1,1335.0045779439924
491,82,7,12,yes,0,no,yes,yes,1,12,no,6.27288,1,530.0015865329057
491,83,8,25,yes,0,no,yes,yes,1,12,no,6.46303,1,641.0003481139449
491,84,9,49,yes,0,no,yes,yes,1,12,no,6.53088,1,686.0016273819729
491,85,10,51,yes,0,no,yes,yes,1,12,no,6.6695,1,788.001505193429
491,86,11,50,yes,0,no,yes,yes,1,12,no,6.66696,1,786.0025211546874
491,87,12,50,yes,0,no,yes,yes,0,12,no,7.02554,1,1125.0018960332625
491,88,13,46,yes,0,no,yes,no,0,12,no,7.02554,1,1125.0018960332625
492,82,22,48,no,0,no,yes,no,1,12,no,6.15698,0,472.0004788038607
492,83,23,47,no,0,no,yes,no,1,12,no,6.10925,0,450.0010877573504
492,84,24,48,no,0,no,yes,no,1,12,no,6.33683,0,565.0024119074088
492,85,25,49,no,0,no,yes,no,1,12,no,6.35957,0,577.997763911691
492,86,26,48,no,0,no,yes,no,1,12,no,6.58755,0,725.9999892371983
492,87,27,47,no,0,no,yes,no,1,12,no,6.71296,0,823.0031268487113
492,88,28,47,no,0,no,yes,no,1,12,no,5.84932,0,346.99834136240383
493,82,12,50,no,1,yes,no,yes,0,14,no,6.55108,1,699.9997654696559
493,83,13,50,no,1,yes,yes,yes,0,14,no,6.62007,1,749.9975951060887
493,84,14,48,no,1,yes,yes,yes,0,14,no,6.70073,1,812.9990979381305
493,85,15,49,no,1,yes,yes,yes,0,14,no,6.77194,1,873.0038797606483
493,86,16,49,no,1,yes,yes,yes,0,14,no,6.85646,1,949.9981146370138
493,87,17,49,no,1,yes,yes,yes,0,14,no,7.09008,1,1200.0037970746978
493,88,18,49,yes,1,yes,yes,yes,0,14,no,6.97261,1,1067.0039998685268
494,82,39,44,yes,1,no,yes,no,1,14,yes,5.94803,0,382.9980891485794
494,83,40,48,yes,1,no,yes,no,1,14,yes,6.05209,0,425.0003532072695
494,84,41,35,yes,1,no,yes,no,1,14,yes,6.11589,0,452.999037157209
494,85,42,48,yes,1,no,yes,no,1,14,yes,6.18002,0,483.0016162885116
494,86,43,48,yes,1,no,yes,no,1,14,yes,6.25958,0,522.9992342946057
494,87,44,48,yes,1,no,yes,no,1,14,yes,6.31536,0,553.0011051592533
494,88,45,48,yes,1,no,yes,no,1,14,yes,6.36819,0,583.0016403599708
495,82,8,41,yes,0,no,no,yes,0,14,no,6.21461,1,500.0009507898083
495,83,9,42,yes,0,no,no,yes,0,14,no,6.30992,1,550.0009469762311
495,84,10,48,yes,0,no,yes,yes,1,14,no,6.68461,1,799.9986178668522
495,85,11,52,yes,0,no,yes,yes,1,14,no,6.74288,1,847.9994608486379
495,86,12,51,yes,0,no,yes,yes,1,14,no,6.81344,1,909.9958144547106
495,87,13,51,yes,0,no,yes,yes,1,14,no,6.80239,1,899.9957130183304
495,88,14,49,yes,0,no,yes,yes,1,14,no,6.95655,1,1050.004784701754
496,82,33,41,yes,1,no,yes,yes,1,8,no,6.90575,1,997.9967302465157
496,83,34,45,yes,1,no,yes,yes,1,8,no,6.90575,1,997.9967302465157
496,84,35,47,yes,1,no,yes,yes,1,8,no,7.18463,1,1319.0011175663358
496,85,36,46,yes,1,no,yes,yes,1,8,no,7.28893,1,1464.0033752247703
496,86,37,43,yes,1,no,yes,yes,1,8,no,7.3908,1,1621.0023962682396
496,87,38,47,yes,1,no,yes,yes,1,8,no,7.48661,1,1783.9940893681119
496,88,39,46,yes,1,no,yes,yes,1,8,no,7.5606,1,1920.9977663229013
497,82,15,49,yes,0,no,yes,yes,0,14,no,6.90575,1,997.9967302465157
497,83,16,49,no,0,no,yes,yes,0,14,no,6.90575,1,997.9967302465157
497,84,17,49,no,0,no,yes,yes,0,14,no,7.09008,1,1200.0037970746978
497,85,18,48,no,0,no,yes,yes,0,14,no,7.24423,1,1400.0034781596305
497,86,19,48,no,0,no,yes,yes,0,14,no,7.35436,1,1562.996357555476
497,87,20,48,no,0,no,yes,yes,0,14,no,7.29097,1,1466.9929904809917
497,88,21,47,no,0,no,yes,yes,0,14,no,7.46737,1,1749.9981328952663
498,82,20,46,no,0,no,yes,no,0,12,no,6.2634,0,525.0009121401898
498,83,21,49,no,0,no,yes,no,0,12,no,6.30079,0,545.0022919133512
498,84,22,48,no,0,no,yes,no,0,12,no,6.39693,0,600.0002068703479
498,85,23,49,no,0,no,yes,no,0,12,no,6.39693,0,600.0002068703479
498,86,24,49,no,0,no,yes,no,0,12,no,6.5582,0,705.0015490190525
498,87,25,35,no,0,no,yes,no,0,12,no,6.77422,0,874.996599443695
498,88,26,36,no,0,no,yes,no,0,12,no,6.86901,0,961.9957184691185
499,82,34,6,yes,1,no,yes,yes,1,11,no,6.35957,1,577.997763911691
499,83,35,48,yes,1,no,yes,yes,1,11,no,6.45677,1,637.0002194005696
499,84,36,47,yes,1,no,yes,yes,1,11,no,6.61338,1,744.9968573138569
499,85,37,45,yes,1,no,yes,yes,1,11,no,6.63988,1,765.0031871293389
499,86,38,44,yes,1,no,yes,yes,1,11,no,6.77422,1,874.996599443695
499,87,39,47,yes,1,no,yes,yes,1,11,no,6.79122,1,889.9986981746471
499,88,40,47,yes,1,no,yes,yes,1,11,no,6.84055,1,935.0032451207094
500,82,3,46,no,0,no,no,yes,0,17,no,6.62007,1,749.9975951060887
500,83,4,48,no,0,no,no,yes,0,17,no,6.62007,1,749.9975951060887
500,84,5,48,no,0,no,no,yes,0,17,no,6.68461,1,799.9986178668522
500,85,6,49,no,0,no,no,yes,0,17,no,6.88755,1,979.9974797719154
500,86,7,49,no,0,no,no,yes,0,17,no,6.85646,1,949.9981146370138
500,87,8,49,no,0,no,no,yes,0,17,no,5.98896,1,398.9994346613448
500,88,9,48,no,0,yes,yes,yes,0,17,no,6.12687,1,458.0003736758558
501,82,28,46,yes,1,yes,yes,yes,1,12,no,6.35957,1,577.997763911691
501,83,29,47,yes,1,yes,yes,yes,1,12,no,6.45205,1,634.0006628871452
501,84,30,47,yes,1,yes,yes,yes,1,12,no,6.52942,1,685.000795790838
501,85,31,46,yes,1,yes,yes,yes,1,12,no,6.63857,1,764.0016890786452
501,86,32,46,yes,1,yes,yes,yes,1,12,no,6.79122,1,889.9986981746471
501,87,33,38,yes,1,yes,yes,yes,1,12,no,6.95655,1,1050.004784701754
501,88,34,45,no,1,yes,yes,yes,1,12,no,7.03439,1,1135.002349548336
502,82,14,44,no,0,no,no,no,0,17,no,6.64639,0,769.9996035673505
502,83,15,44,no,0,no,no,no,1,17,no,6.71538,0,824.9972062786181
502,84,16,44,no,0,no,no,no,1,17,no,6.77422,0,874.996599443695
502,85,17,44,no,0,no,no,no,1,17,no,6.95655,0,1050.004784701754
502,86,18,44,no,0,no,no,no,1,17,no,6.95655,0,1050.004784701754
502,87,19,44,no,0,no,no,no,1,17,no,7.20786,0,1350.00017356617
502,88,20,41,no,0,no,no,no,1,17,no,7.18917,0,1325.002996596461
503,82,7,46,yes,0,no,yes,yes,1,12,no,6.80239,1,899.9957130183304
503,83,8,40,yes,0,no,yes,yes,1,12,no,6.90575,1,997.9967302465157
503,84,9,45,yes,0,no,yes,yes,1,12,no,7.1025,1,1215.000782734054
503,85,10,46,yes,0,no,yes,yes,1,12,no,7.12769,1,1245.9953906216679
503,86,11,47,yes,0,no,yes,yes,1,12,no,7.18311,1,1316.997758806006
503,87,12,46,yes,0,no,yes,yes,1,12,no,7.35372,1,1561.9963599200173
503,88,13,49,yes,0,no,yes,yes,1,12,no,7.40001,1,1636.000789922026
504,82,8,46,no,1,no,yes,yes,1,12,no,6.49072,1,658.9976707669638
504,83,9,49,yes,1,no,yes,yes,0,12,no,6.64509,1,768.999254450521
504,84,10,47,yes,1,no,yes,no,0,12,no,6.80239,1,899.9957130183304
504,85,11,46,yes,1,no,yes,no,0,12,no,6.73102,1,838.0015917975262
504,86,12,40,yes,1,no,yes,yes,0,12,no,7.03703,1,1138.0027144902547
504,87,13,46,yes,1,no,yes,yes,0,12,no,6.49072,1,658.9976707669638
504,88,14,48,yes,1,no,yes,yes,1,12,no,7.31122,1,1497.0024185257694
505,82,23,48,no,0,no,no,yes,0,16,no,6.90575,1,997.9967302465157
505,83,24,47,no,0,no,no,yes,0,16,no,6.90575,1,997.9967302465157
505,84,25,48,no,0,no,no,yes,0,16,no,7.43838,1,1699.9939989352702
505,85,26,48,no,0,no,no,yes,0,16,no,7.6009,1,1999.9950809218851
505,86,27,48,no,0,no,no,yes,0,16,no,6.77422,1,874.996599443695
505,87,28,48,no,0,no,no,yes,0,16,no,7.62071,1,2040.010022874567
505,88,29,47,no,0,no,no,yes,0,16,no,7.79028,1,2416.994245846531
506,82,5,52,yes,0,no,yes,yes,0,12,no,6.35437,1,574.9999765415241
506,83,6,51,yes,0,no,yes,yes,0,12,no,6.43775,1,624.9989689155998
506,84,7,51,yes,0,no,yes,yes,0,12,no,6.55108,1,699.9997654696559
506,85,8,51,yes,0,no,yes,yes,0,12,no,6.68461,1,799.9986178668522
506,86,9,52,yes,0,no,yes,yes,0,12,no,6.74524,1,850.0031029439558
506,87,10,51,yes,0,no,yes,yes,0,12,no,6.68461,1,799.9986178668522
506,88,11,46,yes,0,no,yes,yes,0,12,no,6.80239,1,899.9957130183304
507,82,22,51,yes,0,no,no,yes,0,12,no,6.21461,1,500.0009507898083
507,83,23,44,yes,0,no,no,yes,0,12,no,6.30992,1,550.0009469762311
507,84,24,38,yes,0,no,no,yes,0,12,no,6.37161,1,584.9989193703623
507,85,25,39,yes,0,no,no,yes,0,12,no,6.39693,1,600.0002068703479
507,86,26,52,yes,0,no,no,yes,0,12,no,6.55108,1,699.9997654696559
507,87,27,51,yes,0,no,no,yes,0,12,no,6.55108,1,699.9997654696559
507,88,28,51,yes,0,no,no,yes,0,12,no,6.71538,1,824.9972062786181
508,82,34,48,yes,0,no,no,yes,0,12,no,6.28227,1,535.0017404134671
508,83,35,49,yes,0,no,no,yes,0,12,no,6.51471,1,674.9981836634861
508,84,36,50,yes,0,no,no,yes,0,12,no,6.58617,1,724.9988002313536
508,85,37,49,yes,0,no,no,yes,0,12,no,6.71538,1,824.9972062786181
508,86,38,50,yes,0,no,no,yes,0,12,no,6.7511,1,854.9987440599925
508,87,39,48,no,0,no,no,yes,0,12,no,6.4552,1,636.0009137163385
508,88,40,50,no,0,no,no,yes,0,12,no,6.7093,1,819.9964409959183
509,82,18,50,no,1,no,yes,yes,0,12,no,6.39526,1,598.999042729611
509,83,19,50,yes,1,no,yes,yes,0,12,no,6.49072,1,658.9976707669638
509,84,20,49,yes,1,no,yes,yes,0,12,no,6.59578,1,731.999623780417
509,85,21,49,no,1,no,yes,yes,0,12,no,6.64118,1,765.9983379805104
509,86,22,48,no,1,no,yes,yes,0,12,no,6.80239,1,899.9957130183304
509,87,23,48,no,1,no,yes,yes,0,12,no,6.9187,1,1011.0048335818583
509,88,24,48,no,1,no,yes,yes,0,12,no,6.96035,1,1054.0023935299396
510,82,6,50,no,0,no,yes,yes,0,16,no,6.90575,1,997.9967302465157
510,83,7,50,no,0,no,yes,yes,0,16,no,6.90575,1,997.9967302465157
510,84,8,50,no,0,no,yes,yes,0,16,no,7.17012,1,1300.0005935156187
510,85,9,50,no,0,no,yes,yes,0,16,no,7.27932,1,1450.0016886497845
510,86,10,50,no,0,no,yes,yes,0,16,no,7.31322,1,1499.9994193646608
510,87,11,49,no,0,no,yes,yes,0,16,no,7.37776,1,1600.0017468363578
510,88,12,50,no,0,no,yes,yes,0,16,no,7.34923,1,1554.9987177267942
511,82,12,50,yes,0,no,yes,yes,0,13,no,6.19441,1,490.0022583639151
511,83,13,48,yes,0,no,yes,yes,0,13,no,6.2634,1,525.0009121401898
511,84,14,49,yes,0,no,yes,yes,0,13,no,6.29157,1,540.0004646387072
511,85,15,47,yes,0,no,yes,yes,0,13,no,6.13123,1,460.0016148405899
511,86,16,30,yes,0,no,yes,yes,0,13,no,6.74524,1,850.0031029439558
511,87,17,49,yes,0,no,no,no,0,13,no,6.95655,1,1050.004784701754
511,88,18,47,yes,0,no,no,no,0,13,no,6.84055,1,935.0032451207094
512,82,4,50,yes,1,yes,no,yes,0,10,no,6.16331,1,474.99771808902665
512,83,5,49,yes,1,yes,no,yes,0,10,no,6.39693,1,600.0002068703479
512,84,6,47,yes,1,yes,no,yes,0,10,no,6.71538,1,824.9972062786181
512,85,7,47,yes,1,yes,no,yes,0,10,no,6.58617,1,724.9988002313536
512,86,8,47,yes,1,yes,no,yes,1,10,no,6.81344,1,909.9958144547106
512,87,9,46,yes,1,yes,no,yes,1,10,no,6.90776,1,1000.0047210290066
512,88,10,48,yes,1,yes,no,yes,1,10,no,7.00307,1,1100.0049953462344
513,82,35,50,yes,0,no,no,yes,0,5,no,6.03787,1,418.9996145528015
513,83,36,50,yes,0,no,no,yes,0,5,no,6.1717,1,478.9997138402573
513,84,37,50,yes,0,no,no,yes,0,5,no,6.13123,1,460.0016148405899
513,85,38,50,yes,0,no,no,yes,0,5,no,6.18826,1,486.99799206291806
513,86,39,50,yes,0,no,no,yes,0,5,no,5.76519,1,318.9996482118284
513,87,40,48,yes,0,no,no,yes,0,5,no,5.98896,1,398.9994346613448
513,88,41,50,yes,0,no,no,yes,0,5,no,5.99146,1,399.99818116094247
