id,year,wage,hours,age,educ,exper,tenure,union,collgrad,married,never_married,black,south,cental_city
235,87,6.54,45,34,12,17.44,12.25,0,0,1,0,0,0,0
235,88,6.48,46,36,12,18.85,13.67,0,0,1,0,0,0,0
236,82,10.11,24,34,16,9.67,9.67,0,1,1,0,0,0,0
236,83,10.39,24,35,16,10.61,10.58,0,1,1,0,0,0,0
236,85,10.26,24,37,16,12.61,12.58,0,1,1,0,0,0,0
236,87,9.91,24,39,16,14.61,14.58,0,1,1,0,0,0,0
236,88,10.77,35,40,16,15.99,0,0,1,1,0,0,0,0
237,82,10.35,32,30,15,8.67,8.67,0,1,1,0,0,0,0
237,83,10.52,32,31,15,9.58,9.58,0,1,1,0,0,0,0
237,85,10.75,24,33,15,11.58,11.58,0,1,1,0,0,0,0
237,87,10.45,24,35,15,13.58,13.58,0,1,1,0,0,0,0
237,88,10.96,24,36,15,15.03,15,0,1,1,0,0,0,0
238,82,8.33,40,30,12,11.42,11.42,1,0,1,0,0,0,1
238,83,8.67,43,31,12,12.34,12.33,1,0,1,0,0,0,1
238,85,8.96,40,33,12,14.34,14.33,1,0,1,0,0,0,1
238,87,8.78,40,35,12,16.34,16.33,1,0,1,0,0,0,1
238,88,7.53,40,36,12,17.75,17.75,1,0,1,0,0,0,1
239,82,4.97,40,35,12,3.81,0.58,1,0,0,0,0,0,0
239,83,5.01,40,36,12,4.73,1.5,1,0,0,0,0,0,0
239,85,5.06,40,38,12,6.73,3.58,1,0,0,0,0,0,0
239,87,5.14,40,40,12,8.73,5.5,0,0,0,0,0,0,0
239,88,5.42,40,41,12,10.13,6.92,0,0,0,0,0,0,0
240,82,9.13,40,39,14,14.75,14.75,0,0,0,0,0,0,1
240,83,9.01,40,39,14,15.67,15.67,0,0,0,0,0,0,1
240,85,8.96,40,41,14,17.67,17.67,0,0,0,0,0,0,1
240,87,8.78,40,43,14,19.67,19.67,0,0,0,0,0,0,1
240,88,8.9,40,45,14,21.08,21.08,0,0,0,0,0,0,1
241,82,8.17,40,30,16,5.96,2.5,0,1,1,0,0,0,0
241,83,9.01,40,31,16,6.9,3.42,0,1,1,0,0,0,0
241,85,10.17,40,33,16,8.6,5.5,0,1,1,0,0,0,0
241,87,11.05,40,35,16,10.6,7.5,0,1,1,0,0,0,0
241,88,9.86,40,36,16,11.38,8.83,0,1,1,0,0,0,0
242,82,10.57,40,30,12,9.5,9.5,0,0,1,0,0,0,0
242,83,8.86,40,31,12,10.42,10.42,0,0,1,0,0,0,0
242,85,9.48,40,33,12,12.5,12.5,0,0,1,0,0,0,0
242,87,9.16,40,35,12,14.5,14.42,0,0,1,0,0,0,0
242,88,9.61,44,37,12,15.9,15.83,0,0,1,0,0,0,0
243,82,8.66,40,32,18,10.69,2.25,1,1,1,0,0,0,0
243,83,8.21,45,33,18,11.6,3.17,1,1,1,0,0,0,0
243,85,9.57,45,35,18,13.6,5.17,1,1,1,0,0,0,0
243,87,10.36,45,37,18,15.6,7.17,1,1,1,0,0,0,0
243,88,10.64,48,39,18,16.98,8.58,1,1,1,0,0,0,0
244,82,5.31,38,30,11,3.46,2.58,0,0,0,0,0,1,1
244,83,5.54,45,31,11,3.58,3.58,0,0,1,0,0,1,1
244,85,7.29,40,33,11,5.58,5.58,0,0,1,0,0,1,1
244,87,8.49,45,35,11,7.58,7.58,0,0,1,0,0,1,1
244,88,7.74,50,36,11,8.93,8.92,0,0,1,0,0,1,1
245,82,3.35,40,29,12,3.6,0.08,0,0,1,0,1,0,0
245,83,3.36,40,30,12,4.35,1,0,0,1,0,1,0,0
245,85,4.44,44,32,12,6.35,1,1,0,1,0,1,0,0
245,87,8.15,40,34,12,8.33,3.08,1,0,1,0,1,0,0
245,88,11.54,40,35,12,9.68,4.42,1,0,1,0,1,0,0
246,82,24.03,20,32,12,10.75,10.75,1,0,1,0,0,0,1
246,83,23.29,20,33,12,11.75,11.75,1,0,1,0,0,0,1
246,85,27.57,20,36,12,13.83,13.83,1,0,0,0,0,0,0
246,87,24.12,20,37,12,15.67,15.67,1,0,1,0,0,0,0
246,88,20.64,30,39,12,17.08,17.08,1,0,1,0,0,0,0
247,82,6.49,40,33,12,9.27,4.08,0,0,0,0,0,0,0
247,83,6.28,40,34,12,10.29,5.08,0,0,0,0,0,0,0
247,85,6.03,40,35,12,12.29,7,0,0,0,0,0,0,0
247,87,6.8,40,38,12,14.29,9.08,0,0,0,0,0,0,0
247,88,6.8,40,39,12,15.65,10.42,0,0,0,0,0,0,0
248,82,12.2,40,30,15,9.33,9.33,0,0,1,0,0,0,1
248,83,13.28,32,31,15,10.29,10.25,0,0,1,0,0,0,1
248,85,12.6,32,33,15,12.33,12.33,0,0,1,0,0,0,1
248,87,12.04,32,35,15,14.25,14.25,0,0,1,0,0,0,1
248,88,13.41,32,37,15,15.67,15.67,0,0,1,0,0,0,1
249,82,4.95,40,29,11,10.08,10.08,0,0,0,0,0,0,0
249,83,5.04,40,30,11,11.08,11.08,0,0,1,0,0,0,0
249,85,5.02,40,32,11,13.08,13.08,0,0,1,0,0,0,0
249,87,4.95,32,34,11,15.08,15.08,0,0,0,0,0,0,0
249,88,5.02,32,35,11,16.45,16.42,0,0,0,0,0,0,0
250,82,3.35,32,36,6,12.6,0,0,0,0,1,0,0,0
250,83,3.22,33,37,6,13.62,1,0,0,0,1,0,0,0
250,85,2.77,28,39,6,15.62,0,0,0,0,1,0,0,0
250,87,3.19,20,41,6,17.62,2,0,0,0,1,0,0,0
250,88,2.78,5,43,6,18.96,3.33,0,0,0,1,0,0,0
251,82,5.29,12,37,12,12.54,9.08,0,0,1,0,0,0,0
251,83,3.7,12,37,12,13.37,10,0,0,1,0,0,0,0
251,85,3.81,15,39,12,15.19,0.75,0,0,1,0,0,0,0
251,87,8.36,18,41,12,17.1,2.75,0,0,1,0,0,0,0
251,88,2.01,25,43,12,18.42,4.17,0,0,1,0,0,0,0
252,82,9.61,38,33,12,9.35,1,0,0,1,0,1,1,1
252,83,8.79,38,35,12,10.45,2.08,1,0,1,0,1,0,0
252,85,9.78,37,36,12,12.45,4,1,0,1,0,1,0,0
252,87,7.23,40,38,12,14.37,0.58,0,0,1,0,1,0,0
252,88,9.68,40,40,12,15.81,2.08,0,0,1,0,1,0,0
253,82,4,32,36,9,6.46,1,0,0,0,0,0,0,0
253,83,2.7,32,37,9,7.46,2,0,0,0,0,0,0,0
253,85,2.81,35,39,9,8.75,4,0,0,0,0,0,0,0
253,87,3.47,25,41,9,10.75,6,0,0,0,0,0,0,0
253,88,3.04,32,42,9,12.13,7.42,0,0,0,0,0,0,0
254,82,5,40,38,16,6.56,2.75,0,1,1,0,0,0,0
254,83,5.81,38,39,16,7.56,3.75,0,1,1,0,0,0,0
254,85,7.31,38,41,16,9.56,0.75,0,1,1,0,0,0,0
254,87,7.42,38,43,16,11.56,2.75,0,1,1,0,0,0,0
254,88,5.87,38,44,16,12.98,4.17,0,1,1,0,0,0,0
255,82,7.55,40,33,12,12.96,0.33,1,0,1,0,0,0,0
255,83,5.3,40,34,12,13.62,0.67,0,0,1,0,0,0,0
255,85,8.65,40,36,12,15.56,2.75,1,0,1,0,0,0,0
255,87,8.36,40,38,12,17.54,4.75,1,0,1,0,0,0,0
255,88,8.05,40,40,12,19,6.08,1,0,1,0,0,0,0
256,82,7,40,33,13,10.62,5.33,0,0,1,0,0,0,0
256,83,7.8,40,33,13,11.6,6.25,0,0,1,0,0,0,0
256,85,8.41,40,36,13,13.6,8.33,0,0,1,0,0,0,0
256,87,8.34,40,38,13,15.6,10.33,0,0,1,0,0,0,0
256,88,8.43,40,39,13,16.94,11.67,0,0,1,0,0,0,0
257,82,7.69,50,29,13,8.21,3.17,0,0,0,0,0,0,0
257,83,8.87,50,30,13,9.25,4.17,0,0,0,0,0,0,0
257,85,14.09,55,32,13,11.25,6.17,0,0,1,0,0,0,0
257,87,15.43,50,34,13,13.21,8.08,0,0,1,0,0,0,0
257,88,4.51,40,36,13,14.42,0.08,0,0,1,0,0,0,0
258,82,7.45,40,32,17,10.63,9.42,1,1,1,0,0,0,0
258,83,6.35,48,33,17,11.65,10.5,1,1,1,0,0,0,0
258,85,6.39,50,35,17,13.15,12.5,1,1,1,0,0,0,0
258,87,6.27,50,37,17,14.65,14.5,1,1,1,0,0,0,0
258,88,6.51,50,39,17,16.02,15.83,1,1,1,0,0,0,0
259,82,5.33,40,28,12,7.79,2.92,1,0,0,0,0,0,0
259,83,5.71,40,29,12,8.63,3.92,1,0,1,0,0,0,0
259,85,6.44,40,31,12,10.48,6,1,0,0,0,0,0,0
259,87,6.69,38,33,12,12.48,7.92,1,0,0,0,0,0,0
259,88,6.51,38,34,12,13.88,9.33,1,0,1,0,0,0,0
260,82,7.82,44,30,16,9.5,8.42,1,1,1,0,0,0,0
260,83,5.39,60,31,16,10.5,9.42,1,1,1,0,0,0,0
260,85,5.64,55,33,16,12.5,11.42,1,1,1,0,0,0,0
260,87,7.42,52,35,16,14.5,13.42,1,1,1,0,0,0,0
260,88,7.16,55,36,16,15.87,14.83,1,1,1,0,0,0,0
261,82,6.25,40,35,16,6.4,0.33,0,1,1,0,0,0,0
261,83,7.85,40,36,16,7.42,1.33,0,1,1,0,0,0,0
261,85,10.34,40,38,16,9.42,3.42,1,1,0,0,0,0,0
261,87,10.45,40,40,16,11.42,5.33,1,1,1,0,0,0,0
261,88,10.84,40,41,16,12.88,6.75,0,1,1,0,0,0,0
262,82,4.37,40,28,12,6.44,1.08,1,0,0,0,1,0,1
262,83,3.38,40,29,12,7.46,2.08,0,0,0,0,1,0,1
262,85,3.02,40,31,12,9.46,4.08,0,0,0,0,1,0,1
262,87,3.66,40,33,12,11.46,6.17,0,0,1,0,1,0,1
262,88,2.79,40,34,12,12.74,7.42,0,0,1,0,1,0,1
263,82,9.5,40,31,16,10.85,2.92,0,1,0,1,0,0,0
263,83,9.61,40,32,16,11.85,3.92,0,1,0,1,0,0,0
263,85,10.74,40,34,16,13.85,5.92,0,1,0,1,0,0,0
263,87,12.06,40,36,16,15.85,7.92,0,1,0,1,0,0,1
263,88,12.48,40,37,16,17.21,9.33,0,1,0,1,0,0,1
264,82,5.44,43,34,12,14.25,14.25,0,0,1,0,0,0,0
264,83,5.85,43,35,12,15.25,0,0,0,1,0,0,0,0
264,85,6.25,43,37,12,17.25,2.08,0,0,1,0,0,0,0
264,87,6.48,40,39,12,19.25,4,0,0,1,0,0,0,0
264,88,7.25,40,40,12,20.67,5.5,0,0,1,0,0,0,0
265,82,7.93,40,33,12,12.56,10.5,0,0,1,0,0,0,0
265,83,6.96,40,34,12,13.42,11.5,0,0,1,0,0,0,0
265,85,6.64,40,36,12,15.42,13.58,0,0,1,0,0,0,0
265,87,6.75,60,38,12,17.42,15.58,0,0,1,0,0,0,0
265,88,7.03,50,39,12,18.83,17,0,0,1,0,0,0,0
266,82,11.75,45,30,13,12.56,8.75,0,0,0,0,0,0,0
266,83,13.54,42,31,13,13.58,9.75,0,0,0,0,0,0,0
266,85,14.17,45,33,13,15.58,11.83,0,0,0,0,0,0,0
266,87,15.72,45,35,13,17.58,13.75,0,0,0,0,0,0,0
266,88,15.14,45,37,13,18.92,15.25,0,0,0,0,0,0,0
267,82,10.97,40,30,17,8.03,6.5,0,1,0,1,0,0,1
267,83,10.9,40,31,17,9.08,7.5,0,1,0,1,0,0,1
267,85,10.77,40,33,17,11.08,9.5,0,1,0,1,0,0,1
267,87,11.94,40,35,17,13.08,11.42,0,1,0,1,0,0,1
267,88,12,40,36,17,14.08,12.83,0,1,0,1,0,0,1
268,82,3.6,22,33,8,5.78,2.42,0,0,0,1,0,0,0
268,83,3.46,15,34,8,6.88,3.5,0,0,0,1,0,0,0
268,85,3.58,16,36,8,8.88,5.42,0,0,0,1,0,0,0
268,87,3.51,13,38,8,10.88,7.5,0,0,0,1,0,0,0
268,88,3.42,13,40,8,12.24,8.83,0,0,0,1,0,0,0
269,82,4,40,34,12,8.73,2.25,0,0,1,0,0,0,1
269,83,4.08,40,35,12,9.73,3.33,0,0,1,0,0,0,1
269,85,4.7,40,37,12,11.73,5.25,0,0,1,0,0,0,1
269,87,4.6,40,39,12,13.58,7.33,0,0,1,0,0,0,1
269,88,5.03,40,40,12,15.04,8.75,0,0,1,0,0,0,1
270,82,7.5,40,37,12,12.81,10.5,1,0,0,1,0,0,1
270,83,6.41,45,38,12,12.81,11.42,1,0,0,1,0,0,1
270,85,6.89,45,40,12,14.81,13.42,1,0,0,1,0,0,1
270,87,5.81,40,42,12,16.81,15.42,1,0,0,1,0,0,1
270,88,6.71,36,43,12,18.21,16.83,1,0,0,1,0,0,1
271,82,7.38,40,32,12,12.5,12.5,1,0,1,0,0,0,1
271,83,7.64,40,33,12,13.42,13.42,1,0,1,0,0,0,1
271,85,8.03,40,35,12,15.42,15.42,1,0,1,0,0,0,1
271,87,8.24,40,37,12,17.42,17.42,1,0,1,0,0,0,1
271,88,7.92,40,38,12,18.84,18.83,1,0,1,0,0,0,0
272,82,8.92,32,38,17,12.51,3.58,1,1,1,0,0,0,0
272,83,8.08,32,38,17,13.21,4.42,1,1,1,0,0,0,0
272,85,9.48,20,40,17,14.55,6.42,0,1,1,0,0,0,0
272,87,9.95,21,42,17,15.9,8.42,0,1,1,0,0,0,0
272,88,12.06,20,44,17,16.22,8.75,0,1,1,0,0,0,0
273,82,4.33,40,32,12,9.93,0.75,0,0,1,0,0,0,0
273,83,8.89,40,33,12,10.87,1.75,0,0,1,0,0,0,0
273,85,5.24,30,35,12,12.6,0.5,0,0,1,0,0,0,0
273,87,6.77,40,37,12,14.6,2.42,0,0,1,0,0,0,0
273,88,8.07,40,38,12,16.01,3.83,0,0,1,0,0,0,0
274,82,4.25,40,34,9,8.87,1.33,0,0,0,0,0,0,0
274,83,5.19,40,35,9,9.79,2.25,0,0,0,0,0,0,0
274,85,5.69,40,37,9,11.79,4.25,0,0,0,0,0,0,0
274,87,7.15,45,39,9,13.79,6.25,0,0,0,0,0,0,0
274,88,6.32,50,41,9,15.23,7.67,0,0,0,0,0,0,0
275,82,3.44,25,28,8,8.33,0.33,0,0,0,0,0,0,0
275,83,3.22,37,29,8,8.62,0.25,0,0,0,0,0,0,1
275,85,3.53,40,31,8,10.62,1.83,0,0,0,0,0,0,0
275,87,3.35,40,33,8,12.62,1.67,0,0,1,0,0,0,0
275,88,3.34,40,35,8,13.95,3,0,0,1,0,0,0,0
276,82,8.46,40,34,14,11.15,8.25,0,0,1,0,0,0,0
276,83,9.18,40,36,14,12.17,9.33,0,0,1,0,0,0,0
276,85,9.27,40,38,14,14.17,11.33,0,0,1,0,0,0,0
276,87,9.47,40,40,14,16.08,13.33,0,0,1,0,0,0,0
276,88,9.29,40,41,14,17.4,14.67,0,0,1,0,0,0,0
277,82,3.29,35,37,16,11.72,0.58,0,1,1,0,0,0,0
277,83,3.24,40,39,16,12.8,4.67,0,1,1,0,0,0,0
277,85,1.77,35,41,16,14.72,6.67,0,1,1,0,0,0,0
277,87,2.89,40,43,16,16.72,8.67,0,1,1,0,0,0,0
277,88,5.81,20,44,16,18.11,10.08,0,1,1,0,0,0,0
278,82,13.94,40,28,16,10.89,6.58,0,1,1,0,0,0,0
278,83,13.85,40,29,16,11.85,7.58,0,1,1,0,0,0,0
278,85,17.23,40,31,16,13.85,9.58,0,1,1,0,0,0,0
278,87,18.94,45,33,16,15.85,11.58,0,1,1,0,0,0,0
278,88,17.03,50,35,16,17.29,0,0,1,1,0,0,0,0
279,82,9.16,36,31,13,11,11,0,0,1,0,0,0,0
279,83,4.31,36,32,13,12,12,0,0,1,0,0,0,0
279,85,8.96,36,34,13,14,14,0,0,0,0,0,0,0
279,87,8.93,36,36,13,16,16,0,0,0,0,0,0,0
279,88,9.46,36,38,13,17.5,17.5,0,0,0,0,0,0,0
280,82,7.84,40,32,17,10.42,10.42,1,1,0,0,0,0,0
280,83,6.13,38,33,17,11.44,11.42,0,1,0,0,0,0,0
280,85,9.48,40,35,17,12.44,0,1,1,1,0,0,0,0
280,87,11.3,37,37,17,13.78,1.92,1,1,1,0,0,0,0
280,88,13.14,33,38,17,14.94,3.33,1,1,1,0,0,0,0
281,82,14.42,40,33,12,11.02,2.58,1,0,1,0,0,0,0
281,83,7.2,40,34,12,11.02,3.58,1,0,1,0,0,0,0
281,85,12.92,40,36,12,12.33,5.67,1,0,1,0,0,0,0
281,87,13.59,40,38,12,14.33,7.58,1,0,0,0,0,0,0
281,88,10.4,48,39,12,15.75,9,1,0,0,0,0,0,0
282,82,6.25,40,33,17,10.33,10.33,1,1,0,1,0,0,0
282,83,8.88,40,34,17,11.35,11.33,1,1,0,1,0,0,0
282,85,7.84,40,36,17,13.33,13.33,1,1,1,0,0,0,0
282,87,11.95,35,38,17,15.33,15.33,1,1,1,0,0,0,0
282,88,12.65,35,39,17,16.75,16.75,1,1,1,0,0,0,0
283,82,9.61,35,34,12,10.04,5.42,1,0,1,0,0,0,0
283,83,7.2,40,35,12,11,6.42,1,0,1,0,0,0,0
283,85,7.18,30,37,12,12.67,8.42,1,0,1,0,0,0,0
283,87,6.27,40,39,12,14.62,10.42,1,0,1,0,0,0,0
283,88,8.07,48,41,12,16.08,0,1,0,0,0,0,0,0
284,82,4.06,32,34,12,12.06,5.75,0,0,0,1,0,0,0
284,83,4.32,32,35,12,13.06,6.75,0,0,0,1,0,0,0
284,85,4.26,24,37,12,15.06,8.75,0,0,0,1,0,0,0
284,87,4.26,24,39,12,17.06,10.75,0,0,0,1,0,0,0
284,88,4.43,24,41,12,18.44,12.17,0,0,0,1,0,0,0
285,82,6.83,45,31,18,8.77,0.42,0,1,0,0,0,0,1
285,83,5.91,50,32,18,9.65,1.33,0,1,0,0,0,0,1
285,85,3.45,60,34,18,11.65,3.42,0,1,0,0,0,0,1
285,87,2.42,60,36,18,13.65,5.33,0,1,0,0,0,0,0
285,88,2.48,60,38,18,15.04,6.75,0,1,0,0,0,0,0
286,82,7.21,40,36,12,11.69,8.58,0,0,0,0,0,0,0
286,83,7.98,40,37,12,12.69,9.58,0,0,0,0,0,0,0
286,85,7.69,40,39,12,14.69,11.58,0,0,0,0,0,0,0
286,87,8.19,40,41,12,16.69,13.58,0,0,0,0,0,0,0
286,88,7.75,40,42,12,18.02,14.92,0,0,0,0,0,0,0
287,82,3.75,32,29,12,6.44,0.08,0,0,1,0,0,0,0
287,83,4.84,40,30,12,7.38,1.08,0,0,1,0,0,0,0
287,85,5.12,32,32,12,9.38,3,1,0,1,0,0,0,0
287,87,4.9,32,34,12,11.38,5,0,0,1,0,0,0,0
287,88,5.19,32,35,12,12.79,6.42,0,0,1,0,0,0,0
288,82,3.35,25,32,13,10.1,0.42,0,0,0,0,0,0,0
288,83,4.63,40,33,13,11.08,1,0,0,1,0,0,0,0
288,85,5.95,40,35,13,13.08,2.83,0,0,1,0,0,0,0
288,87,6.04,40,37,13,14.93,4.83,0,0,1,0,0,0,0
288,88,7.91,40,39,13,16.39,6.33,0,0,1,0,0,0,0
289,82,1.2,50,31,11,8.85,0,0,0,0,0,0,0,0
289,83,5.35,40,32,11,9.02,0.25,0,0,0,0,0,0,0
289,85,6.05,32,34,11,10.67,0.17,0,0,0,0,0,0,0
289,87,5.69,40,36,11,12.67,0.42,0,0,0,0,0,0,0
289,88,5.86,40,38,11,14.04,1.83,0,0,0,0,0,0,0
290,82,6.33,30,37,14,3.83,3.83,0,0,1,0,0,0,0
290,83,5.76,43,38,14,4.83,4.83,0,0,1,0,0,0,0
290,85,4.27,42,39,14,6.83,6.75,0,0,1,0,0,0,0
290,87,5.58,42,41,14,8.83,8.75,0,0,1,0,0,0,0
290,88,5.62,43,43,14,10.17,10.17,0,0,1,0,0,0,0
291,82,7.53,43,29,12,8.88,0.67,0,0,1,0,0,0,0
291,83,8.17,43,30,12,9.85,1.67,0,0,1,0,0,0,0
291,85,8.18,42,32,12,11.85,0.25,0,0,1,0,0,0,0
291,87,8.89,40,34,12,13.85,2.25,0,0,1,0,0,0,0
291,88,9.06,40,36,12,15.25,3.67,0,0,1,0,0,0,0
292,82,7.28,40,32,12,12.42,3.42,0,0,1,0,0,0,1
292,83,7.19,40,33,12,13.48,4.5,0,0,1,0,0,0,1
292,85,7.84,40,35,12,15.48,6.42,0,0,1,0,0,0,1
292,87,8.66,40,37,12,17.48,8.5,0,0,1,0,0,0,1
292,88,8.69,40,38,12,18.48,9.92,0,0,1,0,0,0,1
293,82,3.75,40,29,13,8.48,3.25,0,0,0,1,0,0,0
293,83,5.85,44,30,13,9.37,4.17,0,0,0,1,0,0,0
293,85,6.47,40,32,13,11.37,6.17,0,0,1,0,0,0,0
293,87,6.21,40,34,13,11.79,6.58,0,0,1,0,0,0,0
293,88,4.83,38,36,13,12.13,0,0,0,1,0,0,0,0
294,82,5.75,40,30,12,14.67,14.67,1,0,1,0,0,0,0
294,83,6.51,40,31,12,15.58,15.58,1,0,1,0,0,0,0
294,85,6.33,40,33,12,17.67,17.67,1,0,1,0,0,0,0
294,87,6.46,40,35,12,19.67,19.58,1,0,1,0,0,0,0
294,88,6.25,40,37,12,21.05,21,1,0,1,0,0,0,0
295,82,5.3,40,29,12,7.31,0.67,0,0,1,0,0,0,1
295,83,5.41,40,30,12,8.25,1.58,0,0,1,0,0,0,1
295,85,5.65,40,32,12,10.25,3.58,0,0,1,0,0,0,1
295,87,5.54,40,34,12,12.25,5.67,0,0,1,0,0,0,1
295,88,6.19,40,35,12,13.62,7,0,0,1,0,0,0,1
296,82,4.42,20,32,16,4.12,0.08,1,1,1,0,0,0,0
296,83,4.42,20,33,16,4.12,0.42,1,1,1,0,0,0,1
296,85,4.84,38,35,16,5.13,1.33,0,1,1,0,0,0,1
296,87,3.62,40,37,16,7.13,3.42,1,1,1,0,0,0,1
296,88,5.15,39,38,16,8.48,4.75,1,1,1,0,0,0,1
297,82,7.27,40,32,12,12.42,12.42,0,0,0,0,0,0,0
297,83,7.39,40,33,12,13.5,13.5,0,0,0,0,0,0,0
297,85,8.36,40,35,12,15.5,15.5,0,0,0,0,0,0,0
297,87,7.59,40,37,12,17.5,17.5,0,0,0,0,0,0,0
297,88,7.91,40,39,12,18.92,18.92,0,0,0,0,0,0,0
298,82,3.94,40,34,12,6.63,1.33,0,0,1,0,0,0,0
298,83,4.8,38,35,12,7.67,2.42,0,0,1,0,0,0,0
298,85,4.79,36,37,12,9.67,4.42,0,0,1,0,0,0,0
298,87,5.02,40,39,12,11.67,6.33,0,0,0,0,0,0,0
298,88,5.81,40,40,12,13.06,7.75,0,0,0,0,0,0,0
299,82,7.9,36,30,15,10.69,4.58,0,0,1,0,0,0,0
299,83,8.26,36,31,15,11.69,5.58,0,0,1,0,0,0,0
299,85,8.77,36,33,15,13.44,7.58,0,0,1,0,0,0,0
299,87,8.96,40,35,15,15.44,9.58,0,0,1,0,0,0,0
299,88,9.26,40,36,15,16.85,10.92,0,0,1,0,0,0,0
300,82,8.43,40,34,12,15.92,15.92,0,0,1,0,0,0,0
300,83,8.66,40,35,12,16.92,16.83,0,0,1,0,0,0,0
300,85,8.65,40,38,12,19,19,0,0,1,0,0,0,0
300,87,9.45,40,39,12,21,20.83,0,0,1,0,0,0,0
300,88,9.25,40,41,12,22.48,22.33,1,0,1,0,0,0,0
301,82,4.9,17,30,12,2.98,1.08,0,0,1,0,0,0,0
301,83,5.54,20,31,12,3.96,2.08,0,0,1,0,0,0,0
301,85,6.32,20,33,12,5.87,4,0,0,1,0,0,0,0
301,87,10.17,38,35,12,7.87,6.08,0,0,1,0,0,0,0
301,88,8.9,40,36,12,9.27,7.5,0,0,1,0,0,0,0
302,82,12.01,40,28,12,9.42,9.42,1,0,1,0,0,0,0
302,83,12.61,40,29,12,10.5,10.5,0,0,1,0,0,0,0
302,85,13.78,40,31,12,12.58,12.58,0,0,1,0,0,0,0
302,87,16.08,40,33,12,14.58,14.42,0,0,1,0,0,0,0
302,88,15.3,40,35,12,16.04,15.92,0,0,1,0,0,0,0
303,82,5.5,40,30,13,11.28,9.17,0,0,0,0,0,0,0
303,83,6.46,40,31,13,12.3,10.17,0,0,0,0,0,0,0
303,85,6.72,40,33,13,14.3,12.17,0,0,1,0,0,0,0
303,87,6.76,40,35,13,16.3,14.08,0,0,0,0,0,0,0
303,88,7.34,38,36,13,17.69,15.5,1,0,0,0,0,0,0
304,82,3.75,40,35,12,8.5,3.33,0,0,1,0,0,0,0
304,83,3.75,40,36,12,8.73,3.83,0,0,1,0,0,0,0
304,85,4.6,40,38,12,10.58,1.83,0,0,1,0,0,0,0
304,87,4.53,40,40,12,12.58,3.83,1,0,1,0,0,0,0
304,88,5.27,40,41,12,13.94,5.17,1,0,1,0,0,0,0
305,82,3.63,25,38,13,6.94,3.5,0,0,1,0,0,1,0
305,83,3.63,24,39,13,7.92,4.42,0,0,1,0,0,1,0
305,85,3.49,34,41,13,9.92,6.5,0,0,1,0,0,1,0
305,87,3.05,30,43,13,11.92,0.42,0,0,1,0,0,1,0
305,88,3.18,21,44,13,13.25,1.75,0,0,1,0,0,1,0
306,82,5.53,43,30,12,7.9,1.17,0,0,1,0,0,0,0
306,83,6.91,45,31,12,7.9,2.08,0,0,1,0,0,0,0
306,85,8.65,45,33,12,9.9,4.08,0,0,1,0,0,0,0
306,87,8.36,40,35,12,11.9,6.08,0,0,1,0,0,0,0
306,88,10.22,40,37,12,13.27,7.5,0,0,1,0,0,0,0
307,82,5.75,42,30,12,5.77,1.92,0,0,1,0,0,0,0
307,83,5.74,40,31,12,6.71,2.83,0,0,1,0,0,0,0
307,85,5.73,45,33,12,8.71,4.83,0,0,1,0,0,0,0
307,87,5.69,45,35,12,10.71,6.75,0,0,1,0,0,0,0
307,88,5.6,45,36,12,12.12,8.17,0,0,0,0,0,0,0
308,82,9.23,40,32,12,13.06,4.08,0,0,1,0,0,0,0
308,83,10.29,42,33,12,13.91,4.92,0,0,1,0,0,0,0
308,85,10.08,40,35,12,15.91,6.92,0,0,1,0,0,0,0
308,87,11.5,40,37,12,17.91,8.92,0,0,1,0,0,0,0
308,88,10.78,40,38,12,19.39,10.33,0,0,1,0,0,0,0
309,82,6.18,8,33,12,12.85,8.17,0,0,1,0,0,0,0
309,83,6.32,40,34,12,13.85,9.17,0,0,1,0,0,0,0
309,85,6.47,40,36,12,15.85,11.08,0,0,1,0,0,0,0
309,87,7.73,40,38,12,17.85,13.08,0,0,1,0,0,0,0
309,88,7.62,40,39,12,19.22,14.5,0,0,1,0,0,0,0
310,82,3.35,10,36,12,7.79,1.67,0,0,1,0,0,0,0
310,83,3.51,10,37,12,8.87,2.67,0,0,1,0,0,0,0
310,85,3.58,40,39,12,10.87,0.75,1,0,1,0,0,0,0
310,87,3.38,40,41,12,12.87,2.75,0,0,1,0,0,0,0
310,88,3.77,39,42,12,14.21,4.08,0,0,1,0,0,0,0
311,82,9.54,40,38,17,13.06,11.92,0,1,0,0,0,1,1
311,83,9.16,40,39,17,14.04,12.92,0,1,0,0,0,1,1
311,85,8.55,40,41,17,16.04,14.83,0,1,0,0,0,1,1
311,87,8.44,40,43,17,18,16.83,0,1,0,0,0,1,1
311,88,8.72,40,44,17,18.33,17.92,0,1,0,0,0,1,1
312,82,16.82,40,37,12,9.83,3.08,0,0,0,0,0,0,0
312,83,14.77,50,38,12,10.83,4.08,0,0,1,0,0,0,1
312,85,12.06,50,40,12,12.83,1.75,0,0,1,0,0,0,1
312,87,12.06,40,42,12,14.75,3.75,0,0,1,0,0,0,1
312,88,12.88,2,43,12,16.04,5.08,0,0,1,0,0,0,1
313,82,4.16,30,34,11,7.6,2.08,0,0,1,0,0,0,1
313,83,4.32,30,35,11,8.56,3.08,0,0,1,0,0,0,1
313,85,4.08,33,37,11,10.56,5.08,0,0,1,0,0,0,1
